marital-status_Married-civ-spouse,age education-num hours-per-week,age education-num^2,education-num^2 hours-per-week,education-num^3,age hours-per-week,marital-status_Never-married,age fnlwgt education-num,age,hours-per-week,relationship_Own-child,capital-gain,fnlwgt education-num^2,fnlwgt education-num hours-per-week,sex_Male,occupation_Exec-managerial,age fnlwgt hours-per-week,fnlwgt capital-gain,relationship_Not-in-family,education_Bachelors
0,10350.0,1863.0,4050.0,729.0,1150.0,1,10919871.0,23,50,0,0,4272993.0,23738850.0,1,0,60665950.0,0.0,1,0
0,17680.0,5746.0,6760.0,2197.0,1360.0,0,226790200.0,34,40,0,0,86713900.0,266812000.0,1,0,697816000.0,0.0,1,1
0,8910.0,1782.0,3645.0,729.0,990.0,1,39454668.0,22,45,0,0,16140546.0,80702730.0,0,0,197273340.0,0.0,1,0
1,17160.0,5577.0,6760.0,2197.0,1320.0,0,84249165.0,33,40,0,0,33189065.0,102120200.0,1,1,259228200.0,0.0,0,1
0,25350.0,6591.0,8450.0,2197.0,1950.0,0,82744935.0,39,50,0,0,27581645.0,106083250.0,1,0,318249750.0,0.0,1,1
0,17390.0,4700.0,3700.0,1000.0,1739.0,0,193192090.0,47,37,0,0,41104700.0,152087390.0,0,0,714810733.0,0.0,1,0
0,12640.0,1264.0,640.0,64.0,3160.0,0,15349384.0,79,40,0,0,777184.0,7771840.0,1,0,153493840.0,0.0,1,0
0,12870.0,2106.0,4455.0,729.0,1430.0,1,49008960.0,26,55,0,0,16964640.0,103672800.0,0,0,299499200.0,0.0,0,0
0,12400.0,3100.0,4000.0,1000.0,1240.0,0,17658840.0,31,40,0,0,5696400.0,22785600.0,0,1,70635360.0,0.0,0,0
0,19800.0,4400.0,4500.0,1000.0,1980.0,1,131646680.0,44,45,0,0,29919700.0,134638650.0,1,0,592410060.0,0.0,1,0
1,31500.0,9450.0,11250.0,3375.0,2100.0,0,151595640.0,42,50,0,0,54141300.0,180471000.0,0,0,505318800.0,0.0,0,0
0,6840.0,1539.0,3240.0,729.0,760.0,1,60758523.0,19,40,0,0,28780353.0,127912680.0,0,0,270037880.0,0.0,1,0
1,9720.0,2187.0,3240.0,729.0,1080.0,0,32140881.0,27,40,0,0,10713627.0,47616120.0,1,0,142848360.0,0.0,0,0
1,20400.0,5100.0,4000.0,1000.0,2040.0,0,89179110.0,51,40,0,0,17486100.0,69944400.0,1,0,356716440.0,0.0,0,0
1,18200.0,4732.0,8450.0,2197.0,1400.0,0,51849252.0,28,50,0,0,24072867.0,92587950.0,1,1,199420200.0,0.0,0,1
0,33345.0,9633.0,7605.0,2197.0,2565.0,0,19796556.0,57,45,0,0,4515004.0,15628860.0,1,0,68526540.0,0.0,1,1
0,23400.0,7605.0,6760.0,2197.0,1800.0,0,108568980.0,45,40,0,0,31364372.0,96505760.0,0,0,334058400.0,0.0,0,1
1,22000.0,6050.0,4840.0,1331.0,2000.0,0,96265950.0,50,40,0,0,21178509.0,77012760.0,1,0,350058000.0,0.0,0,0
1,23868.0,5746.0,9126.0,2197.0,1836.0,0,15402816.0,34,54,0,0,5889312.0,24463296.0,1,0,63980928.0,0.0,0,1
1,7200.0,720.0,640.0,64.0,1800.0,0,74029140.0,45,40,0,0,6580368.0,65803680.0,1,0,740291400.0,0.0,0,0
1,13140.0,5913.0,1620.0,729.0,1460.0,0,94238109.0,73,20,0,0,11618397.0,25818660.0,1,1,209418020.0,0.0,0,0
1,22100.0,5746.0,8450.0,2197.0,1700.0,0,157858090.0,34,50,0,0,60357505.0,232144250.0,0,0,607146500.0,0.0,0,1
1,17050.0,3100.0,5500.0,1000.0,1705.0,0,73426910.0,31,55,0,0,23686100.0,130273550.0,1,0,403848005.0,0.0,0,0
0,1596.0,931.0,588.0,343.0,228.0,1,7096215.0,19,12,0,0,2614395.0,4481820.0,1,0,12164940.0,0.0,1,0
0,12500.0,2500.0,5000.0,1000.0,1250.0,1,7276500.0,25,50,1,0,2910600.0,14553000.0,0,0,36382500.0,0.0,0,0
0,16720.0,4598.0,4840.0,1331.0,1520.0,0,89148532.0,38,40,0,6497,25806154.0,93840560.0,0,0,324176480.0,1385641178.0,0,0
1,20280.0,6591.0,6760.0,2197.0,1560.0,0,11388741.0,39,40,0,0,3796247.0,11680760.0,1,0,35042280.0,0.0,0,1
0,9568.0,3887.0,5408.0,2197.0,736.0,1,53968603.0,23,32,1,0,30503993.0,75086752.0,0,0,132845792.0,0.0,0,1
1,17640.0,3969.0,3240.0,729.0,1960.0,0,16451946.0,49,40,0,0,3021786.0,13430160.0,1,0,73119760.0,0.0,0,0
0,9504.0,2673.0,2592.0,729.0,1056.0,1,40930758.0,33,32,0,0,11162934.0,39690432.0,1,0,145531584.0,0.0,1,0
0,2394.0,189.0,342.0,27.0,798.0,1,28191744.0,21,38,0,0,4027392.0,51013632.0,1,0,357095424.0,0.0,0,0
0,13640.0,3751.0,4840.0,1331.0,1240.0,0,75332015.0,31,40,0,0,26730715.0,97202600.0,1,0,273934600.0,0.0,1,0
0,13455.0,3887.0,7605.0,2197.0,1035.0,1,12633049.0,23,45,0,0,7140419.0,24716835.0,0,1,43729785.0,0.0,1,1
1,17680.0,5746.0,6760.0,2197.0,1360.0,0,71741904.0,34,40,0,0,27430728.0,84402240.0,1,0,220744320.0,0.0,0,1
0,9000.0,2025.0,3240.0,729.0,1000.0,1,17482050.0,25,40,0,0,6293538.0,27971280.0,0,0,77698000.0,0.0,1,0
0,14040.0,3159.0,3240.0,729.0,1560.0,1,99315801.0,39,40,0,0,22919031.0,101862360.0,1,0,441403560.0,0.0,0,0
1,18720.0,4212.0,3240.0,729.0,2080.0,0,145669212.0,52,40,0,0,25211979.0,112053240.0,1,0,647418720.0,0.0,0,0
1,12600.0,1575.0,1000.0,125.0,2520.0,0,20625885.0,63,40,0,7688,1636975.0,13095800.0,1,0,165007080.0,503402552.0,0,0
1,16400.0,4100.0,4000.0,1000.0,1640.0,0,113674960.0,41,40,0,0,27725600.0,110902400.0,1,0,454699840.0,0.0,0,0
1,22724.0,7774.0,6422.0,2197.0,1748.0,0,186628624.0,46,38,0,15024,52742872.0,154171472.0,1,0,545529824.0,4688810112.0,0,1
1,19080.0,4293.0,3240.0,729.0,2120.0,0,80955963.0,53,40,0,0,13747239.0,61098840.0,1,1,359804280.0,0.0,0,0
0,5000.0,625.0,1000.0,125.0,1000.0,0,33784500.0,25,40,0,1055,6756900.0,54055200.0,0,0,270276000.0,285141180.0,1,0
1,26950.0,7700.0,3500.0,1000.0,2695.0,0,133012880.0,77,35,0,0,17274400.0,60460400.0,1,0,465545080.0,0.0,0,0
0,5760.0,1152.0,2560.0,512.0,720.0,1,13949136.0,18,40,1,0,6199616.0,30998080.0,1,0,69745680.0,0.0,0,0
1,28500.0,8550.0,11250.0,3375.0,1900.0,0,135627510.0,38,50,0,0,53537175.0,178457250.0,1,0,452091700.0,0.0,0,0
0,38500.0,10780.0,9800.0,2744.0,2750.0,1,92208270.0,55,50,0,0,23471196.0,83825700.0,0,1,329315250.0,0.0,0,0
1,12240.0,2754.0,3240.0,729.0,1360.0,0,72479466.0,34,40,0,0,19185741.0,85269960.0,1,0,322130960.0,0.0,0,0
1,21600.0,6480.0,2430.0,729.0,2400.0,0,144786240.0,80,30,0,0,16288452.0,54294840.0,1,0,482620800.0,0.0,0,0
0,22440.0,4114.0,7260.0,1331.0,2040.0,0,55058410.0,34,60,0,0,17813015.0,97161900.0,0,0,300318600.0,0.0,0,0
1,20800.0,5200.0,4000.0,1000.0,2080.0,0,79233960.0,52,40,0,5013,15237300.0,60949200.0,1,0,316935840.0,763845849.0,0,0
0,10584.0,3402.0,2268.0,729.0,1176.0,1,86171904.0,42,28,0,0,18465408.0,57447936.0,0,0,268090368.0,0.0,0,0
0,10400.0,2600.0,4000.0,1000.0,1040.0,1,94280420.0,26,40,0,0,36261700.0,145046800.0,0,0,377121680.0,0.0,1,0
1,11160.0,2511.0,3240.0,729.0,1240.0,0,28858365.0,31,40,0,0,8378235.0,37236600.0,1,0,128259400.0,0.0,0,0
0,7875.0,2025.0,2835.0,729.0,875.0,1,63317700.0,25,35,1,0,22794372.0,88644780.0,0,0,246235500.0,0.0,0,0
1,29700.0,4455.0,4860.0,729.0,3300.0,0,52093305.0,55,60,0,0,8524359.0,56829060.0,1,0,347288700.0,0.0,0,0
0,2280.0,1900.0,1200.0,1000.0,228.0,1,43731350.0,19,12,1,0,23016500.0,27619800.0,0,0,52477620.0,0.0,0,0
1,19840.0,6200.0,3200.0,1000.0,1984.0,0,110045660.0,62,32,0,0,17749300.0,56797760.0,1,0,352146112.0,0.0,0,0
0,4400.0,2200.0,2000.0,1000.0,440.0,1,22977460.0,22,20,1,0,10444300.0,20888600.0,0,0,45954920.0,0.0,0,0
1,17550.0,3159.0,4050.0,729.0,1950.0,0,38730042.0,39,50,0,0,8937702.0,49653900.0,0,0,215166900.0,0.0,0,0
1,12600.0,2835.0,3240.0,729.0,1400.0,0,45166275.0,35,40,0,0,11614185.0,51618600.0,1,0,200739000.0,0.0,0,0
1,10080.0,2268.0,3240.0,729.0,1120.0,0,27011628.0,28,40,1,0,8682309.0,38588040.0,0,0,120051680.0,0.0,0,0
1,29610.0,3807.0,5670.0,729.0,3290.0,0,90075312.0,47,70,0,0,17248464.0,134154720.0,1,0,700585760.0,0.0,0,0
1,15840.0,3564.0,3240.0,729.0,1760.0,0,54899064.0,44,40,0,0,11229354.0,49908240.0,1,0,243995840.0,0.0,0,0
0,3150.0,2100.0,1500.0,1000.0,315.0,1,20993700.0,21,15,1,0,9997000.0,14995500.0,1,0,31490550.0,0.0,0,0
0,19250.0,4235.0,6050.0,1331.0,1750.0,1,78431045.0,35,50,0,0,24649757.0,112044350.0,1,0,356504750.0,0.0,1,0
1,12480.0,4056.0,6760.0,2197.0,960.0,0,97954272.0,24,40,0,0,53058564.0,163257120.0,1,0,301397760.0,0.0,0,1
0,21840.0,7098.0,6760.0,2197.0,1680.0,1,97153602.0,42,40,0,0,30071353.0,92527240.0,1,0,298934160.0,0.0,1,1
0,18200.0,4732.0,8450.0,2197.0,1400.0,1,70567952.0,28,50,1,0,32763692.0,126014200.0,1,0,271415200.0,0.0,0,1
0,7350.0,2100.0,3500.0,1000.0,735.0,1,52697190.0,21,35,0,0,25093900.0,87828650.0,1,0,184440165.0,0.0,0,0
0,24800.0,6200.0,4000.0,1000.0,2480.0,0,35729980.0,62,40,0,4650,5762900.0,23051600.0,1,0,142919920.0,267974850.0,1,0
0,14040.0,3159.0,3240.0,729.0,1560.0,1,98900568.0,39,40,0,0,22823208.0,101436480.0,0,0,439558080.0,0.0,1,0
0,10800.0,2430.0,3240.0,729.0,1200.0,1,70411140.0,30,40,0,0,21123342.0,93881520.0,1,0,312938400.0,0.0,1,0
0,21600.0,16200.0,4500.0,3375.0,1440.0,1,263270520.0,72,20,0,0,54848025.0,73130700.0,1,0,351027360.0,0.0,1,0
1,25000.0,5000.0,5000.0,1000.0,2500.0,0,54968500.0,50,50,0,0,10993700.0,54968500.0,0,1,274842500.0,0.0,0,0
0,15680.0,5488.0,7840.0,2744.0,1120.0,1,52876880.0,28,40,0,0,26438440.0,75538400.0,1,0,151076800.0,0.0,1,0
0,11600.0,2900.0,4000.0,1000.0,1160.0,1,29084970.0,29,40,0,0,10029300.0,40117200.0,0,0,116339880.0,0.0,1,0
0,13520.0,4394.0,6760.0,2197.0,1040.0,1,44676502.0,26,40,1,0,22338251.0,68733080.0,0,0,137466160.0,0.0,0,1
0,15120.0,5292.0,7840.0,2744.0,1080.0,1,43988616.0,27,40,0,0,22808912.0,65168320.0,0,1,125681760.0,0.0,1,0
1,11600.0,2900.0,4000.0,1000.0,1160.0,0,74069480.0,29,40,0,3103,25541200.0,102164800.0,1,0,296277920.0,792543436.0,0,0
1,21960.0,4941.0,3240.0,729.0,2440.0,0,107488161.0,61,40,0,0,15858909.0,70484040.0,1,0,477725160.0,0.0,0,0
1,4350.0,1044.0,900.0,216.0,725.0,0,59577600.0,29,25,0,0,12326400.0,51360000.0,1,0,248240000.0,0.0,0,0
0,6300.0,2100.0,3000.0,1000.0,630.0,1,13751010.0,21,30,1,0,6548100.0,19644300.0,0,0,41253030.0,0.0,0,0
1,4340.0,1519.0,980.0,343.0,620.0,0,36691445.0,31,20,0,0,8285165.0,23671900.0,0,0,104832700.0,0.0,0,0
1,16875.0,2025.0,6075.0,729.0,1875.0,0,39874725.0,25,75,0,0,14354901.0,119624175.0,1,1,332289375.0,0.0,0,0
1,13920.0,2088.0,1440.0,216.0,2320.0,0,22733100.0,58,40,0,0,2351700.0,15678000.0,1,0,151554000.0,0.0,0,0
1,25600.0,6400.0,4000.0,1000.0,2560.0,0,76124160.0,64,40,0,0,11894400.0,47577600.0,0,1,304496640.0,0.0,0,0
0,24472.0,9016.0,7448.0,2744.0,1748.0,1,96173028.0,46,38,0,0,29270052.0,79447284.0,1,1,261041076.0,0.0,1,0
1,16695.0,4293.0,2835.0,729.0,1855.0,0,113463036.0,53,35,0,0,19267308.0,74928420.0,1,0,441245140.0,0.0,0,0
0,5985.0,1539.0,2835.0,729.0,665.0,1,18157293.0,19,35,1,0,8600823.0,33447645.0,0,0,70611695.0,0.0,0,0
0,19656.0,3402.0,4212.0,729.0,2184.0,0,85574664.0,42,52,0,0,18337428.0,105949584.0,1,0,494431392.0,0.0,1,0
0,3024.0,882.0,1176.0,343.0,432.0,1,27815004.0,18,24,1,0,10816946.0,37086672.0,1,0,95365728.0,0.0,0,0
1,37700.0,9802.0,8450.0,2197.0,2900.0,0,153831834.0,58,50,0,15024,34479549.0,132613650.0,1,0,591660900.0,3065211504.0,0,1
0,12000.0,2000.0,6000.0,1000.0,1200.0,1,69478200.0,20,60,0,0,34739100.0,208434600.0,1,0,416869200.0,0.0,1,0
1,12600.0,2835.0,3240.0,729.0,1400.0,0,130387950.0,35,40,0,0,33528330.0,149014800.0,1,0,579502000.0,0.0,0,0
1,10944.0,2592.0,3078.0,729.0,1216.0,0,50169888.0,32,38,0,0,14110281.0,59576742.0,1,0,211828416.0,0.0,0,0
0,5175.0,1863.0,2025.0,729.0,575.0,1,30204819.0,23,25,0,0,11819277.0,32831325.0,0,0,83902275.0,0.0,1,0
0,12400.0,3100.0,4000.0,1000.0,1240.0,0,74957070.0,31,40,0,0,24179700.0,96718800.0,0,0,299828280.0,0.0,0,0
1,23595.0,5577.0,9295.0,2197.0,1815.0,0,113757072.0,33,55,0,0,44813392.0,189595120.0,1,0,481279920.0,0.0,0,1
0,19680.0,4100.0,4800.0,1000.0,1968.0,1,70205940.0,41,48,0,0,17123400.0,82192320.0,0,0,336988512.0,0.0,1,0
0,7920.0,1782.0,3240.0,729.0,880.0,1,35333496.0,22,40,1,0,14454612.0,64242720.0,1,0,157037760.0,0.0,0,0
1,18400.0,4600.0,4000.0,1000.0,1840.0,0,72614220.0,46,40,0,0,15785700.0,63142800.0,1,0,290456880.0,0.0,0,0
1,24400.0,6100.0,4000.0,1000.0,2440.0,0,312847040.0,61,40,0,0,51286400.0,205145600.0,1,0,1251388160.0,0.0,0,0
0,10800.0,2430.0,3240.0,729.0,1200.0,1,80044740.0,30,40,0,0,24013422.0,106726320.0,1,1,355754400.0,0.0,1,0
1,20790.0,3402.0,4455.0,729.0,2310.0,0,64870470.0,42,55,0,0,13900815.0,84949425.0,1,1,396430650.0,0.0,0,0
1,15120.0,2268.0,1440.0,216.0,2520.0,0,80918838.0,63,40,0,0,7706556.0,51377040.0,1,0,539458920.0,0.0,0,0
1,10400.0,2600.0,4000.0,1000.0,1040.0,0,44829460.0,26,40,0,0,17242100.0,68968400.0,1,0,179317840.0,0.0,0,0
0,10080.0,1512.0,1440.0,216.0,1680.0,0,49262976.0,42,40,0,0,7037568.0,46917120.0,0,0,328419840.0,0.0,0,0
1,9200.0,2300.0,4000.0,1000.0,920.0,0,72873430.0,23,40,0,0,31684100.0,126736400.0,1,0,291493720.0,0.0,0,0
0,9000.0,2025.0,3240.0,729.0,1000.0,1,53160075.0,25,40,0,0,19137627.0,85056120.0,1,0,236267000.0,0.0,0,0
1,4800.0,750.0,800.0,125.0,960.0,0,35481450.0,30,32,0,0,5913575.0,37846880.0,1,0,227081280.0,0.0,0,0
0,8280.0,1863.0,3240.0,729.0,920.0,1,65925981.0,23,40,1,0,25797123.0,114653880.0,1,0,293004360.0,0.0,0,0
0,22440.0,4114.0,7260.0,1331.0,2040.0,1,61244744.0,34,60,0,27828,19814476.0,108078960.0,1,0,334062240.0,4557001968.0,1,0
1,12960.0,2430.0,3888.0,729.0,1440.0,0,64310220.0,30,48,0,0,19293066.0,102896352.0,1,0,342987840.0,0.0,0,0
1,15600.0,3900.0,4000.0,1000.0,1560.0,0,128692200.0,39,40,0,0,32998000.0,131992000.0,1,0,514768800.0,0.0,0,0
0,7980.0,1470.0,1862.0,343.0,1140.0,1,35546490.0,30,38,0,0,8294181.0,45025554.0,1,0,192966660.0,0.0,0,0
0,14440.0,3800.0,3800.0,1000.0,1444.0,0,13202720.0,38,38,0,0,3474400.0,13202720.0,0,0,50170336.0,0.0,0,0
0,9360.0,2106.0,3240.0,729.0,1040.0,0,22958676.0,26,40,1,0,7947234.0,35321040.0,0,1,102038560.0,0.0,0,0
0,3200.0,2000.0,1600.0,1000.0,320.0,1,21933400.0,20,16,1,0,10966700.0,17546720.0,1,0,35093440.0,0.0,0,0
0,19240.0,6253.0,6760.0,2197.0,1480.0,1,126834890.0,37,40,0,0,44563610.0,137118800.0,1,0,390261200.0,0.0,0,1
1,11880.0,2673.0,3240.0,729.0,1320.0,0,43786710.0,33,40,1,0,11941830.0,53074800.0,0,0,194607600.0,0.0,0,0
0,12480.0,4056.0,6760.0,2197.0,960.0,1,69962256.0,24,40,1,0,37896222.0,116603760.0,1,0,215268480.0,0.0,0,1
1,32760.0,7098.0,10140.0,2197.0,2520.0,0,116240124.0,42,60,0,0,35979086.0,166057320.0,1,1,536492880.0,0.0,0,1
1,38556.0,4131.0,6804.0,729.0,4284.0,0,62748972.0,51,84,0,3103,11073348.0,103351248.0,1,0,585657072.0,424204924.0,0,0
1,30240.0,8064.0,6480.0,1728.0,2520.0,0,25921056.0,56,45,0,0,5554512.0,20829420.0,1,0,97203960.0,0.0,0,0
0,8800.0,2200.0,4000.0,1000.0,880.0,1,43384000.0,22,40,1,0,19720000.0,78880000.0,1,0,173536000.0,0.0,0,0
1,31200.0,5200.0,6000.0,1000.0,3120.0,0,95053920.0,52,60,0,0,18279600.0,109677600.0,1,0,570323520.0,0.0,0,0
0,25740.0,7436.0,7605.0,2197.0,1980.0,0,105549444.0,44,45,0,4934,31185063.0,107948295.0,0,1,365363460.0,910456218.0,0,1
1,10710.0,2754.0,2835.0,729.0,1190.0,0,44440686.0,34,35,0,4064,11763711.0,45747765.0,0,0,172824890.0,590218784.0,0,0
0,21420.0,5100.0,4200.0,1000.0,2142.0,0,22110540.0,51,42,0,0,4335400.0,18208680.0,1,0,92864268.0,0.0,1,0
0,8000.0,2000.0,4000.0,1000.0,800.0,1,63773000.0,20,40,0,0,31886500.0,127546000.0,1,0,255092000.0,0.0,1,0
0,4750.0,1900.0,2500.0,1000.0,475.0,1,67585280.0,19,25,0,0,35571200.0,88928000.0,0,0,168963200.0,0.0,1,0
1,19240.0,6253.0,6760.0,2197.0,1480.0,0,47511256.0,37,40,0,0,16693144.0,51363520.0,1,1,146188480.0,0.0,0,1
1,24480.0,5508.0,3240.0,729.0,2720.0,0,157624884.0,68,40,0,0,20862117.0,92720520.0,1,0,700555040.0,0.0,0,0
0,8800.0,2200.0,4000.0,1000.0,880.0,0,22496760.0,22,40,0,0,10225800.0,40903200.0,1,0,89987040.0,0.0,1,0
1,29120.0,9464.0,6760.0,2197.0,2240.0,0,123968936.0,56,40,0,0,28778503.0,88549240.0,1,1,381442880.0,0.0,0,1
1,13320.0,2997.0,3240.0,729.0,1480.0,0,81055197.0,37,40,0,0,19716129.0,87627240.0,1,0,360245320.0,0.0,0,0
1,4160.0,208.0,160.0,8.0,2080.0,0,5783232.0,52,40,0,0,222432.0,4448640.0,1,0,115664640.0,0.0,0,0
0,9360.0,2106.0,3240.0,729.0,1040.0,0,58045338.0,26,40,1,0,20092617.0,89300520.0,1,0,257979280.0,0.0,0,0
1,23100.0,6468.0,9800.0,2744.0,1650.0,0,44134860.0,33,50,0,0,18723880.0,66871000.0,1,0,157624500.0,0.0,0,0
0,26460.0,8820.0,8232.0,2744.0,1890.0,0,34043940.0,45,42,0,0,10591448.0,31774344.0,0,0,102131820.0,0.0,0,0
0,1890.0,882.0,735.0,343.0,270.0,1,20316870.0,18,15,1,0,7901005.0,16930725.0,1,0,43536150.0,0.0,0,0
1,25800.0,4300.0,6000.0,1000.0,2580.0,0,167151750.0,43,60,0,0,38872500.0,233235000.0,1,0,1002910500.0,0.0,0,0
1,51200.0,16384.0,12800.0,4096.0,3200.0,0,73530368.0,64,50,0,15024,18382592.0,57445600.0,1,0,229782400.0,1078828368.0,0,0
0,3240.0,1458.0,1620.0,729.0,360.0,1,36970992.0,18,20,1,0,18485496.0,41078880.0,1,0,82157760.0,0.0,0,0
0,9000.0,2000.0,4500.0,1000.0,900.0,1,60624200.0,20,45,1,0,30312100.0,136404450.0,1,0,272808900.0,0.0,0,0
1,20520.0,4617.0,3240.0,729.0,2280.0,0,40024260.0,57,40,0,0,6319620.0,28087200.0,1,0,177885600.0,0.0,0,0
0,15498.0,3321.0,3402.0,729.0,1722.0,0,91974726.0,41,42,0,3674,20189574.0,94218012.0,0,0,429215388.0,915759196.0,0,0
1,23800.0,6664.0,9800.0,2744.0,1700.0,0,41515768.0,34,50,0,0,17094728.0,61052600.0,1,1,148270600.0,0.0,0,0
0,6840.0,1539.0,3240.0,729.0,760.0,1,52035129.0,19,40,0,0,24648219.0,109547640.0,0,0,231267240.0,0.0,0,0
0,12100.0,1100.0,1375.0,125.0,2420.0,0,43171480.0,44,55,0,0,4905850.0,53964350.0,0,0,474886280.0,0.0,0,0
0,13440.0,2016.0,1440.0,216.0,2240.0,0,66486000.0,56,40,0,0,7123500.0,47490000.0,0,0,443240000.0,0.0,0,0
1,25920.0,2916.0,6480.0,729.0,2880.0,0,15572412.0,36,80,0,0,3893103.0,34605360.0,1,0,138421440.0,0.0,0,0
0,29952.0,8112.0,8112.0,2197.0,2304.0,0,158243904.0,48,48,0,0,42857724.0,158243904.0,0,1,584285184.0,0.0,0,1
1,10440.0,2349.0,3240.0,729.0,1160.0,0,10246077.0,29,40,0,0,3179817.0,14132520.0,1,0,45538120.0,0.0,0,0
0,17160.0,5577.0,6760.0,2197.0,1320.0,1,24088350.0,33,40,0,2174,9489350.0,29198000.0,1,0,74118000.0,122070100.0,1,1
1,3720.0,279.0,360.0,27.0,1240.0,0,16685595.0,31,40,0,0,1614735.0,21529800.0,1,0,222474600.0,0.0,0,0
1,24570.0,7644.0,8820.0,2744.0,1755.0,0,137834970.0,39,45,0,0,49479220.0,159040350.0,1,0,443040975.0,0.0,0,0
1,23760.0,5346.0,3240.0,729.0,2640.0,0,163895292.0,66,40,0,10605,22349358.0,99330480.0,1,1,728423520.0,2926110390.0,0,0
0,17550.0,4563.0,8450.0,2197.0,1350.0,1,37403262.0,27,50,0,0,18008978.0,69265300.0,0,0,143858700.0,0.0,1,1
0,14040.0,3159.0,3240.0,729.0,1560.0,0,69727554.0,39,40,0,99999,16090974.0,71515440.0,0,1,309900240.0,19865201346.0,0,0
1,11800.0,944.0,800.0,64.0,2950.0,0,25327048.0,59,50,0,5178,1717088.0,21463600.0,1,0,316588100.0,555692604.0,0,0
0,9360.0,2106.0,3240.0,729.0,1040.0,1,42563664.0,26,40,1,0,14733576.0,65482560.0,0,0,189171840.0,0.0,0,0
0,13640.0,3751.0,4840.0,1331.0,1240.0,0,36150774.0,31,40,0,0,12827694.0,46646160.0,1,0,131457360.0,0.0,0,0
0,16200.0,3645.0,3240.0,729.0,1800.0,0,129597165.0,45,40,0,0,25919433.0,115197480.0,0,0,575987400.0,0.0,0,0
0,6210.0,1863.0,2430.0,729.0,690.0,1,40985379.0,23,30,1,0,16037757.0,53459190.0,1,0,136617930.0,0.0,0,0
0,12960.0,2916.0,3240.0,729.0,1440.0,0,56227608.0,36,40,0,0,14056902.0,62475120.0,0,0,249900480.0,0.0,0,0
1,4080.0,3400.0,1200.0,1000.0,408.0,0,70571760.0,34,12,0,0,20756400.0,24907680.0,0,0,84686112.0,0.0,0,0
1,24192.0,2592.0,6804.0,729.0,2688.0,0,64645056.0,32,84,0,0,18181422.0,169693272.0,1,0,603353856.0,0.0,0,0
1,24050.0,6253.0,8450.0,2197.0,1850.0,0,59336641.0,37,50,0,0,20848009.0,80184650.0,1,0,228217850.0,0.0,0,1
0,19305.0,5577.0,7605.0,2197.0,1485.0,1,38785461.0,33,45,0,0,15279121.0,52889265.0,1,0,134257365.0,0.0,1,1
1,60000.0,11250.0,18000.0,3375.0,4000.0,0,123750750.0,50,80,0,99999,37125225.0,198001200.0,1,0,660004000.0,16499934999.0,0,0
0,15360.0,4608.0,5760.0,1728.0,1280.0,1,57436032.0,32,40,0,0,21538512.0,71795040.0,1,0,191453440.0,0.0,1,0
0,18200.0,5915.0,6760.0,2197.0,1400.0,1,113502480.0,35,40,1,0,42158064.0,129717120.0,0,0,349238400.0,0.0,0,1
1,10360.0,1813.0,1960.0,343.0,1480.0,0,38823582.0,37,40,0,0,7345002.0,41971440.0,1,0,221849040.0,0.0,0,0
0,26400.0,4400.0,6000.0,1000.0,2640.0,0,128913400.0,44,60,0,0,29298500.0,175791000.0,1,0,773480400.0,0.0,1,0
0,14250.0,5700.0,2500.0,1000.0,1425.0,0,28627110.0,57,25,0,0,5022300.0,12555750.0,1,0,71567775.0,0.0,0,0
1,11600.0,2900.0,4000.0,1000.0,1160.0,0,116021460.0,29,40,1,0,40007400.0,160029600.0,0,1,464085840.0,0.0,0,0
1,24750.0,4455.0,4050.0,729.0,2750.0,0,97712505.0,55,50,0,0,15989319.0,88829550.0,1,0,542847250.0,0.0,0,0
1,16125.0,9675.0,5625.0,3375.0,1075.0,0,135157815.0,43,25,0,0,47148075.0,78580125.0,1,0,225263025.0,0.0,0,0
1,30100.0,4300.0,7000.0,1000.0,3010.0,0,22546190.0,43,70,0,0,5243300.0,36703100.0,1,0,157823330.0,0.0,0,0
1,27000.0,4500.0,6000.0,1000.0,2700.0,0,160190100.0,45,60,0,0,35597800.0,213586800.0,1,0,961140600.0,0.0,0,0
1,3696.0,6468.0,1568.0,2744.0,264.0,0,22274868.0,33,8,0,0,9449944.0,5399968.0,0,0,12728496.0,0.0,0,0
0,6240.0,936.0,1440.0,216.0,1040.0,0,29776188.0,26,40,0,0,6871428.0,45809520.0,0,0,198507920.0,0.0,0,0
1,15640.0,2300.0,6800.0,1000.0,1564.0,0,64029700.0,23,68,0,0,27839000.0,189305200.0,1,0,435401960.0,0.0,0,0
0,6560.0,656.0,640.0,64.0,1640.0,0,33327588.0,41,40,0,0,3251472.0,32514720.0,1,0,333275880.0,0.0,1,0
1,8640.0,1944.0,3240.0,729.0,960.0,0,60301800.0,24,40,0,0,22613175.0,100503000.0,1,0,268008000.0,0.0,0,0
1,26884.0,7943.0,7436.0,2197.0,2068.0,0,118894490.0,47,44,0,0,32885710.0,111305480.0,1,0,402412120.0,0.0,0,1
0,13770.0,2754.0,3645.0,729.0,1530.0,1,60836778.0,34,45,1,0,16103853.0,80519265.0,1,0,304183890.0,0.0,0,0
1,14400.0,3240.0,3240.0,729.0,1600.0,0,67425840.0,40,40,0,0,15170814.0,67425840.0,1,1,299670400.0,0.0,0,0
1,14560.0,4732.0,6760.0,2197.0,1120.0,0,110256692.0,28,40,0,0,51190607.0,157509560.0,0,0,339251360.0,0.0,0,1
