,wage,marital-status_Married-civ-spouse,age education-num hours-per-week,age education-num^2,education-num^2 hours-per-week,education-num^3,age hours-per-week,marital-status_Never-married,age fnlwgt education-num,age,hours-per-week,relationship_Own-child,capital-gain,fnlwgt education-num^2,fnlwgt education-num hours-per-week,sex_Male,occupation_Exec-managerial,age fnlwgt hours-per-week,fnlwgt capital-gain,relationship_Not-in-family,education_Bachelors
177,0,0,12240.0,2754.0,3240.0,729.0,1360.0,1,148035762.0,34,40,0,0,39185937.0,174159720.0,1,0,657936720.0,0.0,1,0
178,0,0,1944.0,1458.0,972.0,729.0,216.0,1,29796660.0,18,12,1,0,14898330.0,19864440.0,1,0,39728880.0,0.0,0,0
179,0,1,27885.0,5577.0,10985.0,2197.0,2145.0,0,15990546.0,33,65,0,0,6299306.0,31496530.0,1,0,79952730.0,0.0,0,1
180,1,1,16720.0,4400.0,3800.0,1000.0,1672.0,0,79791360.0,44,38,0,0,18134400.0,68910720.0,1,1,303207168.0,0.0,0,0
181,0,0,17200.0,4300.0,4000.0,1000.0,1720.0,0,49269400.0,43,40,0,0,11458000.0,45832000.0,0,0,197077600.0,0.0,1,0
182,0,0,13500.0,3000.0,4500.0,1000.0,1350.0,1,190122600.0,30,45,0,0,63374200.0,285183900.0,1,0,855551700.0,0.0,1,0
183,1,1,6400.0,640.0,640.0,64.0,1600.0,0,45819200.0,40,40,0,0,4581920.0,45819200.0,1,0,458192000.0,0.0,0,0
184,1,1,15540.0,3700.0,4200.0,1000.0,1554.0,0,10749980.0,37,42,0,0,2905400.0,12202680.0,1,0,45149916.0,0.0,0,0
185,0,1,12240.0,2754.0,3240.0,729.0,1360.0,0,93033180.0,34,40,0,0,24626430.0,109450800.0,1,0,413480800.0,0.0,0,0
186,0,0,21320.0,6929.0,6760.0,2197.0,1640.0,0,76287757.0,41,40,0,0,24188801.0,74427080.0,0,1,234731560.0,0.0,1,1
187,0,0,34450.0,8957.0,8450.0,2197.0,2650.0,0,93087345.0,53,50,0,0,22832745.0,87818250.0,0,0,358028250.0,0.0,1,1
188,0,1,21700.0,6076.0,9800.0,2744.0,1550.0,0,43368752.0,31,50,0,0,19585888.0,69949600.0,0,0,154888400.0,0.0,0,0
189,1,1,928.0,14848.0,256.0,4096.0,58.0,0,101678176.0,58,1,0,0,28049152.0,1753072.0,1,0,6354886.0,0.0,0,0
190,0,0,10640.0,3800.0,2800.0,1000.0,1064.0,0,58984360.0,38,28,0,0,15522200.0,43462160.0,0,0,165156208.0,0.0,1,0
191,0,1,9600.0,2400.0,4000.0,1000.0,960.0,0,38296080.0,24,40,0,0,15956700.0,63826800.0,1,0,153184320.0,0.0,0,0
192,0,1,21320.0,6929.0,6760.0,2197.0,1640.0,0,279244030.0,41,40,0,0,88540790.0,272433200.0,1,0,859212400.0,0.0,0,1
193,0,1,21150.0,4700.0,4500.0,1000.0,2115.0,0,56841330.0,47,45,0,0,12093900.0,54422550.0,1,0,255785985.0,0.0,0,0
194,0,1,12792.0,6929.0,4056.0,2197.0,984.0,0,69695080.0,41,24,0,0,22098440.0,40797120.0,1,0,128667840.0,0.0,0,1
195,0,1,2760.0,207.0,360.0,27.0,920.0,0,13619703.0,23,40,0,0,1776483.0,23686440.0,1,0,181596040.0,0.0,0,0
196,0,0,14400.0,3600.0,4000.0,1000.0,1440.0,0,35774640.0,36,40,0,0,9937400.0,39749600.0,1,0,143098560.0,0.0,1,0
197,1,0,30800.0,7840.0,10780.0,2744.0,2200.0,1,31805200.0,40,55,0,14084,11131820.0,43732150.0,0,1,124949000.0,799900780.0,1,0
198,1,1,19600.0,6860.0,7840.0,2744.0,1400.0,0,68106080.0,35,40,0,7298,27242432.0,77835520.0,1,0,194588800.0,1014363616.0,0,0
199,0,0,8640.0,1944.0,3240.0,729.0,960.0,1,7110936.0,24,40,0,0,2666601.0,11851560.0,1,0,31604160.0,0.0,1,0
200,0,0,14560.0,5096.0,7840.0,2744.0,1040.0,1,144623388.0,26,40,0,0,77874132.0,222497520.0,0,0,413209680.0,0.0,1,0
201,0,0,6840.0,1539.0,3240.0,729.0,760.0,1,29181663.0,19,40,1,0,13822893.0,61435080.0,1,0,129696280.0,0.0,0,0
202,1,1,33150.0,8619.0,8450.0,2197.0,2550.0,0,171931149.0,51,50,0,0,43825587.0,168559950.0,1,1,661273650.0,0.0,0,1
203,0,0,16800.0,4200.0,4000.0,1000.0,1680.0,1,107023140.0,42,40,0,0,25481700.0,101926800.0,0,0,428092560.0,0.0,1,0
204,0,0,11655.0,2997.0,2835.0,729.0,1295.0,0,16054263.0,37,35,0,0,3905091.0,15186465.0,0,0,62433245.0,0.0,0,0
205,0,0,5040.0,882.0,1960.0,343.0,720.0,1,17660664.0,18,40,1,0,6868036.0,39245920.0,0,0,100918080.0,0.0,0,0
206,1,1,16848.0,6084.0,6084.0,2197.0,1296.0,0,60258276.0,36,36,0,7298,21759933.0,60258276.0,1,0,166869072.0,939668586.0,0,1
207,0,0,18900.0,2835.0,4860.0,729.0,2100.0,0,11425050.0,35,60,0,0,2937870.0,19585800.0,1,0,76167000.0,0.0,1,0
208,1,1,18270.0,4698.0,2835.0,729.0,2030.0,0,109913886.0,58,35,0,15024,17055603.0,66327345.0,0,0,427442890.0,3163498512.0,0,0
209,0,0,1428.0,833.0,588.0,343.0,204.0,1,7778792.0,17,12,1,0,3203032.0,5490912.0,0,0,13335072.0,0.0,0,0
210,0,1,15840.0,3564.0,3240.0,729.0,1760.0,0,63733428.0,44,40,0,0,13036383.0,57939480.0,1,0,283259680.0,0.0,0,0
211,1,1,13320.0,2997.0,3240.0,729.0,1480.0,0,69383214.0,37,40,0,0,16876998.0,75008880.0,1,0,308369840.0,0.0,0,0
212,0,0,14000.0,3500.0,4000.0,1000.0,1400.0,1,53826500.0,35,40,0,0,15379000.0,61516000.0,0,0,215306000.0,0.0,1,0
213,0,1,21600.0,4860.0,3240.0,729.0,2400.0,0,46340100.0,60,40,0,0,6951015.0,30893400.0,1,0,205956000.0,0.0,0,0
214,1,1,8640.0,864.0,640.0,64.0,2160.0,0,27090072.0,54,40,0,0,2006672.0,20066720.0,1,0,270900720.0,0.0,0,0
215,1,0,28860.0,6253.0,10140.0,2197.0,2220.0,1,305874153.0,37,60,0,0,107469297.0,496012140.0,1,1,1411726860.0,0.0,1,1
216,0,0,24000.0,7200.0,5760.0,1728.0,2000.0,0,187992600.0,50,40,0,0,45118224.0,150394080.0,0,0,626642000.0,0.0,1,0
217,0,1,24700.0,6422.0,8450.0,2197.0,1900.0,0,90208846.0,38,50,0,0,30860921.0,118695850.0,1,0,346957100.0,0.0,0,1
218,0,1,32175.0,7605.0,9295.0,2197.0,2475.0,0,64018890.0,45,55,0,0,18494346.0,78245310.0,1,0,270849150.0,0.0,0,1
219,0,0,6000.0,900.0,1440.0,216.0,1000.0,1,38250600.0,25,40,0,0,9180144.0,61200960.0,1,0,255004000.0,0.0,1,0
220,0,1,12400.0,3100.0,4000.0,1000.0,1240.0,0,61336600.0,31,40,0,0,19786000.0,79144000.0,1,0,245346400.0,0.0,0,0
221,0,0,5120.0,256.0,160.0,8.0,2560.0,0,24019968.0,64,40,0,0,750624.0,15012480.0,1,0,480399360.0,0.0,1,0
222,0,0,32400.0,7290.0,3240.0,729.0,3600.0,1,41912640.0,90,40,0,0,4191264.0,18627840.0,1,0,186278400.0,0.0,1,0
223,0,1,9720.0,4374.0,1620.0,729.0,1080.0,0,85866966.0,54,20,0,0,14311161.0,31802580.0,1,0,190815480.0,0.0,0,0
224,0,0,1855.0,53.0,35.0,1.0,1855.0,1,7439027.0,53,35,0,0,140359.0,4912565.0,0,0,260365945.0,0.0,1,0
225,0,0,6480.0,1458.0,3240.0,729.0,720.0,1,39416706.0,18,40,1,0,19708353.0,87592680.0,0,0,175185360.0,0.0,0,0
226,0,0,3600.0,2160.0,360.0,216.0,600.0,0,8717400.0,60,10,0,0,871740.0,1452900.0,0,0,14529000.0,0.0,1,0
227,0,1,29700.0,5346.0,4050.0,729.0,3300.0,0,99606078.0,66,50,0,1409,13582647.0,75459150.0,1,0,553367100.0,236270983.0,0,0
228,0,0,16500.0,9075.0,2420.0,1331.0,1500.0,0,259222425.0,75,20,0,0,38019289.0,69125980.0,0,0,471313500.0,0.0,1,0
229,0,0,23400.0,5265.0,3240.0,729.0,2600.0,0,103425660.0,65,40,0,0,14320476.0,63646560.0,0,0,459669600.0,0.0,1,0
230,0,0,9800.0,1715.0,1960.0,343.0,1400.0,0,131952835.0,35,40,0,3674,26390567.0,150803240.0,1,0,754016200.0,1978753942.0,1,0
231,0,0,14022.0,3321.0,3078.0,729.0,1558.0,0,48120552.0,41,38,0,0,10563048.0,44599536.0,0,0,203175664.0,0.0,0,0
232,0,0,10500.0,2500.0,4200.0,1000.0,1050.0,1,39933000.0,25,42,0,0,15973200.0,67087440.0,1,0,167718600.0,0.0,1,0
233,0,0,13200.0,3300.0,4000.0,1000.0,1320.0,0,36622740.0,33,40,0,0,11097800.0,44391200.0,0,0,146490960.0,0.0,0,0
234,1,0,23100.0,6300.0,12375.0,3375.0,1540.0,1,32219880.0,28,55,0,0,17260650.0,63289050.0,1,0,118139560.0,0.0,1,0
235,0,1,21240.0,4779.0,3240.0,729.0,2360.0,0,142679700.0,59,40,0,0,21764700.0,96732000.0,1,0,634132000.0,0.0,0,0
236,0,0,15200.0,4000.0,3800.0,1000.0,1520.0,1,68210000.0,40,38,0,0,17052500.0,64799500.0,0,0,259198000.0,0.0,1,0
237,1,1,26650.0,6929.0,8450.0,2197.0,2050.0,0,96013554.0,41,50,0,0,30443322.0,117089700.0,1,1,369282900.0,0.0,0,1
238,1,1,37240.0,7448.0,13720.0,2744.0,2660.0,0,61220432.0,38,70,0,0,22554896.0,112774480.0,1,1,306102160.0,0.0,0,0
239,0,0,8280.0,1863.0,3240.0,729.0,920.0,1,23899806.0,23,40,1,0,9352098.0,41564880.0,1,0,106221360.0,0.0,0,0
240,1,1,20800.0,6760.0,6760.0,2197.0,1600.0,0,180902800.0,40,40,0,0,58793410.0,180902800.0,1,0,556624000.0,0.0,0,1
241,0,1,7380.0,3321.0,1620.0,729.0,820.0,0,72324369.0,41,20,0,0,15876081.0,35280180.0,0,0,160720820.0,0.0,0,0
242,0,1,14400.0,3456.0,7200.0,1728.0,1200.0,0,78884640.0,24,50,0,0,39442320.0,164343000.0,1,0,328686000.0,0.0,0,0
243,0,0,4000.0,2000.0,2000.0,1000.0,400.0,1,23831200.0,20,20,1,0,11915600.0,23831200.0,1,0,47662400.0,0.0,0,0
244,0,0,15200.0,3800.0,4000.0,1000.0,1520.0,0,68205440.0,38,40,0,0,17948800.0,71795200.0,1,0,272821760.0,0.0,1,0
245,0,1,17640.0,4536.0,2835.0,729.0,1960.0,0,102604320.0,56,35,0,0,16489980.0,64127700.0,1,0,399016800.0,0.0,0,0
246,1,1,23490.0,4698.0,3645.0,729.0,2610.0,0,123503112.0,58,45,0,0,19164276.0,95821380.0,1,0,617515560.0,0.0,0,0
247,0,0,9792.0,2592.0,2754.0,729.0,1088.0,1,52967808.0,32,34,0,0,14897196.0,56278296.0,0,0,200100608.0,0.0,1,0
248,1,1,28800.0,5760.0,8640.0,1728.0,2400.0,0,99637440.0,40,60,0,0,29891232.0,149456160.0,1,0,498187200.0,0.0,0,0
249,0,1,16200.0,3645.0,3240.0,729.0,1800.0,0,62022105.0,45,40,0,0,12404421.0,55130760.0,1,0,275653800.0,0.0,0,0
250,1,1,24600.0,9225.0,9000.0,3375.0,1640.0,0,69349245.0,41,40,0,0,25371675.0,67657800.0,0,0,184931320.0,0.0,0,0
251,0,1,21840.0,7098.0,6760.0,2197.0,1680.0,0,213366426.0,42,40,0,0,66041989.0,203206120.0,0,0,656512080.0,0.0,0,1
252,0,0,10620.0,2124.0,1080.0,216.0,1770.0,0,60650112.0,59,30,0,0,6167808.0,30839040.0,0,0,303250560.0,0.0,0,0
253,0,0,7600.0,1900.0,4000.0,1000.0,760.0,1,5202580.0,19,40,1,0,2738200.0,10952800.0,1,0,20810320.0,0.0,0,0
254,0,0,11600.0,5800.0,2000.0,1000.0,1160.0,1,150228120.0,58,20,0,0,25901400.0,51802800.0,1,0,300456240.0,0.0,1,0
255,1,1,15120.0,3402.0,3240.0,729.0,1680.0,0,114550632.0,42,40,0,0,24546564.0,109095840.0,1,0,509113920.0,0.0,0,0
256,0,0,7200.0,1620.0,3240.0,729.0,800.0,1,21202020.0,20,40,1,0,9540909.0,42404040.0,0,0,94231200.0,0.0,0,0
257,0,0,8640.0,2592.0,2430.0,729.0,960.0,0,49702752.0,32,30,0,0,13978899.0,46596330.0,0,0,165675840.0,0.0,1,0
258,0,0,22275.0,5445.0,5445.0,1331.0,2025.0,0,92894670.0,45,45,0,0,22707586.0,92894670.0,0,1,380023650.0,0.0,1,0
259,0,0,8000.0,800.0,640.0,64.0,2000.0,0,40903600.0,50,40,0,0,3272288.0,32722880.0,1,0,409036000.0,0.0,1,0
260,0,0,18720.0,6084.0,6760.0,2197.0,1440.0,0,70219656.0,36,40,1,0,25357098.0,78021840.0,0,0,216060480.0,0.0,0,1
261,0,1,24300.0,3645.0,4860.0,729.0,2700.0,0,39727260.0,45,60,0,0,7945452.0,52969680.0,1,0,264848400.0,0.0,0,0
262,0,0,1428.0,833.0,588.0,343.0,204.0,1,29264242.0,17,12,1,0,12049982.0,20657112.0,1,0,50167272.0,0.0,0,0
263,0,1,23600.0,5900.0,4000.0,1000.0,2360.0,0,86147670.0,59,40,0,4064,14601300.0,58405200.0,1,0,344590680.0,593396832.0,0,0
264,0,1,7280.0,1274.0,1960.0,343.0,1040.0,0,68854604.0,26,40,0,0,18537778.0,105930160.0,1,0,393454880.0,0.0,0,0
265,1,1,27750.0,3700.0,7500.0,1000.0,2775.0,0,95199150.0,37,75,0,0,25729500.0,192971250.0,1,1,713993625.0,0.0,0,0
266,0,0,4560.0,1900.0,2400.0,1000.0,456.0,1,41601640.0,19,24,1,0,21895600.0,52549440.0,1,0,99843936.0,0.0,0,0
267,1,1,23040.0,5184.0,3240.0,729.0,2560.0,0,12196224.0,64,40,0,0,1715094.0,7622640.0,1,1,54205440.0,0.0,0,0
268,0,0,19305.0,5577.0,7605.0,2197.0,1485.0,1,79570920.0,33,45,0,0,31346120.0,108505800.0,0,0,275437800.0,0.0,1,1
269,1,1,11880.0,2673.0,3240.0,729.0,1320.0,0,65994885.0,33,40,0,0,17998605.0,79993800.0,0,0,293310600.0,0.0,0,0
270,1,1,21960.0,4941.0,3240.0,729.0,2440.0,0,38356983.0,61,40,0,0,5659227.0,25152120.0,1,1,170475480.0,0.0,0,0
271,0,0,2040.0,425.0,600.0,125.0,408.0,1,16257100.0,17,24,1,1055,4781500.0,22951200.0,1,0,78034080.0,201779300.0,0,0
272,0,1,68600.0,9800.0,19208.0,2744.0,4900.0,0,21457100.0,50,98,0,2407,6007988.0,42055916.0,1,0,150199700.0,73781771.0,0,0
273,0,0,13230.0,5292.0,6860.0,2744.0,945.0,1,79043202.0,27,35,1,0,40985364.0,102463410.0,1,0,197608005.0,0.0,0,0
274,0,0,10800.0,2430.0,3240.0,729.0,1200.0,0,19001790.0,30,40,1,0,5700537.0,25335720.0,0,0,84452400.0,0.0,0,0
275,0,1,15480.0,3483.0,3240.0,729.0,1720.0,0,184979421.0,43,40,0,0,38716623.0,172073880.0,1,0,822130760.0,0.0,0,0
276,1,1,17600.0,4400.0,4000.0,1000.0,1760.0,0,75206560.0,44,40,0,7298,17092400.0,68369600.0,1,0,300826240.0,1247403352.0,0,0
277,0,0,14000.0,3500.0,4000.0,1000.0,1400.0,1,66560900.0,35,40,0,0,19017400.0,76069600.0,0,1,266243600.0,0.0,1,0
278,0,0,10000.0,2500.0,4000.0,1000.0,1000.0,1,48446750.0,25,40,1,0,19378700.0,77514800.0,0,0,193787000.0,0.0,0,0
279,1,1,11520.0,2400.0,4800.0,1000.0,1152.0,0,67073280.0,24,48,0,7298,27947200.0,134146560.0,0,0,321951744.0,2039586656.0,0,0
280,0,0,4290.0,3718.0,2535.0,2197.0,330.0,1,9986548.0,22,15,0,0,5901142.0,6809010.0,0,0,11522940.0,0.0,1,1
281,1,1,16800.0,4200.0,4000.0,1000.0,1680.0,0,41028960.0,42,40,0,5178,9768800.0,39075200.0,1,0,164115840.0,505828464.0,0,0
282,0,0,18360.0,4896.0,6480.0,1728.0,1530.0,0,71568504.0,34,45,0,0,25259472.0,94723020.0,0,0,268381890.0,0.0,0,0
283,0,0,32760.0,10140.0,7098.0,2197.0,2520.0,0,135688800.0,60,42,0,0,29399240.0,94982160.0,0,0,438379200.0,0.0,1,1
284,0,0,7560.0,1701.0,3240.0,729.0,840.0,1,38888451.0,21,40,1,0,16666479.0,74073240.0,1,0,172837560.0,0.0,0,0
285,1,1,31920.0,11172.0,7840.0,2744.0,2280.0,0,339278478.0,57,40,0,15024,83331556.0,238090160.0,1,0,969367080.0,6387618864.0,0,0
286,1,1,36900.0,9225.0,13500.0,3375.0,2460.0,0,135626565.0,41,60,0,0,49619475.0,198477900.0,1,0,542506260.0,0.0,0,0
287,0,0,22500.0,5000.0,4500.0,1000.0,2250.0,0,88304500.0,50,45,0,0,17660900.0,79474050.0,1,0,397370250.0,0.0,1,0
288,0,0,13000.0,4225.0,6760.0,2197.0,1000.0,1,120895775.0,25,40,0,0,62865803.0,193433240.0,0,1,371987000.0,0.0,1,1
289,0,1,8000.0,800.0,640.0,64.0,2000.0,0,38776800.0,50,40,0,0,3102144.0,31021440.0,1,0,387768000.0,0.0,0,0
290,0,1,21060.0,6084.0,7605.0,2197.0,1620.0,0,93764736.0,36,45,0,0,33859488.0,117205920.0,1,0,324570240.0,0.0,0,1
291,0,0,11160.0,2511.0,3240.0,729.0,1240.0,0,35599005.0,31,40,0,0,10335195.0,45934200.0,0,0,158217800.0,0.0,1,0
292,0,0,21112.0,4901.0,9464.0,2197.0,1624.0,1,83097963.0,29,56,0,0,37250811.0,160465032.0,1,0,357960456.0,0.0,1,1
293,0,0,9450.0,2100.0,4500.0,1000.0,945.0,1,48705510.0,21,45,1,0,23193100.0,104368950.0,1,0,219174795.0,0.0,0,0
294,0,0,14040.0,4563.0,6760.0,2197.0,1080.0,1,87189102.0,27,40,0,0,41979938.0,129169040.0,0,0,268274160.0,0.0,0,1
295,0,1,9360.0,5265.0,1296.0,729.0,1040.0,0,64990575.0,65,16,0,0,8998695.0,15997680.0,1,0,115538800.0,0.0,0,0
296,0,0,28860.0,6253.0,10140.0,2197.0,2220.0,0,27620944.0,37,60,0,0,9704656.0,44790720.0,0,0,127481280.0,0.0,1,1
297,0,1,21840.0,7644.0,7840.0,2744.0,1560.0,0,85963878.0,39,40,0,3464,30858828.0,88168080.0,0,0,245611080.0,545382552.0,0,0
298,0,0,8640.0,1944.0,3240.0,729.0,960.0,1,60076080.0,24,40,1,0,22528530.0,100126800.0,1,0,267004800.0,0.0,0,0
299,0,0,27360.0,3078.0,6480.0,729.0,3040.0,0,57958398.0,38,80,0,0,13726989.0,122017680.0,1,0,515185760.0,0.0,1,0
300,1,1,24960.0,8112.0,6760.0,2197.0,1920.0,0,91271232.0,48,40,0,7688,24719292.0,76059360.0,1,0,280834560.0,1124508384.0,0,1
301,0,0,5250.0,2100.0,2500.0,1000.0,525.0,1,32280780.0,21,25,0,0,15371800.0,38429500.0,0,0,80701950.0,0.0,1,0
302,1,1,12555.0,2511.0,3645.0,729.0,1395.0,0,60671340.0,31,45,0,0,17614260.0,88071300.0,1,0,303356700.0,0.0,0,0
303,1,1,19800.0,4455.0,3240.0,729.0,2200.0,0,118125810.0,55,40,0,4386,19329678.0,85909680.0,1,0,525003600.0,1046666268.0,0,0
304,0,1,9600.0,2400.0,4000.0,1000.0,960.0,0,72791040.0,24,40,0,0,30329600.0,121318400.0,0,0,291164160.0,0.0,0,0
305,0,0,15480.0,3483.0,3240.0,729.0,1720.0,0,67075227.0,43,40,0,0,14039001.0,62395560.0,0,0,298112120.0,0.0,1,0
306,0,0,14040.0,3744.0,6480.0,1728.0,1170.0,1,60510840.0,26,45,0,0,27928080.0,104730300.0,1,0,226915650.0,0.0,1,0
307,0,0,18216.0,6624.0,4752.0,1728.0,1518.0,1,45861264.0,46,33,0,0,11963808.0,32900472.0,0,0,126118476.0,0.0,1,0
308,1,1,16800.0,5040.0,5760.0,1728.0,1400.0,0,81402300.0,35,40,0,0,27909360.0,93031200.0,1,0,271341000.0,0.0,0,0
309,1,1,22140.0,4100.0,5400.0,1000.0,2214.0,0,14344670.0,41,54,0,0,3498700.0,18892980.0,1,0,77461218.0,0.0,0,0
310,0,0,13520.0,4394.0,6760.0,2197.0,1040.0,1,20045428.0,26,40,0,0,10022714.0,30839120.0,1,0,61678240.0,0.0,1,1
311,1,1,16660.0,6664.0,6860.0,2744.0,1190.0,0,68018972.0,34,35,0,7298,28007812.0,70019530.0,1,1,170047430.0,1042862306.0,0,0
312,0,0,4750.0,1900.0,2500.0,1000.0,475.0,1,163466120.0,19,25,1,0,86034800.0,215087000.0,0,0,408665300.0,0.0,0,0
313,1,0,18720.0,6084.0,6760.0,2197.0,1440.0,0,96224076.0,36,40,0,0,34747583.0,106915640.0,0,0,296074080.0,0.0,1,1
314,0,0,3300.0,2200.0,1500.0,1000.0,330.0,1,43933560.0,22,15,1,0,19969800.0,29954700.0,1,0,65900340.0,0.0,0,0
315,0,0,9600.0,2400.0,4000.0,1000.0,960.0,1,46068960.0,24,40,0,0,19195400.0,76781600.0,1,0,184275840.0,0.0,1,0
316,0,1,30800.0,7700.0,4000.0,1000.0,3080.0,0,106809780.0,77,40,0,0,13871400.0,55485600.0,1,0,427239120.0,0.0,0,0
317,0,1,2640.0,198.0,360.0,27.0,880.0,0,26339742.0,22,40,0,0,3591783.0,47890440.0,0,0,351196560.0,0.0,0,0
318,0,0,11600.0,2900.0,4000.0,1000.0,1160.0,1,122715820.0,29,40,0,0,42315800.0,169263200.0,0,0,490863280.0,0.0,1,0
319,0,0,13392.0,5022.0,1944.0,729.0,1488.0,0,89191278.0,62,24,0,0,12947121.0,34525656.0,0,0,237843408.0,0.0,1,0
320,0,1,14040.0,3159.0,3240.0,729.0,1560.0,0,61182108.0,39,40,0,0,14118948.0,62750880.0,1,1,271920480.0,0.0,0,0
321,0,1,21500.0,4300.0,5000.0,1000.0,2150.0,0,21653080.0,43,50,0,0,5035600.0,25178000.0,1,0,108265400.0,0.0,0,0
322,0,0,14175.0,2835.0,3645.0,729.0,1575.0,0,58624650.0,35,45,0,0,15074910.0,75374550.0,1,0,293123250.0,0.0,1,0
323,0,0,8120.0,1421.0,1960.0,343.0,1160.0,1,40677343.0,29,40,0,0,9818669.0,56106680.0,0,1,232441960.0,0.0,1,0
324,0,1,10640.0,14896.0,1960.0,2744.0,760.0,0,185464776.0,76,10,0,0,34164564.0,24403260.0,1,0,132474840.0,0.0,0,0
325,0,1,25515.0,5103.0,3645.0,729.0,2835.0,0,44443161.0,63,45,0,0,6349023.0,31745115.0,1,0,222215805.0,0.0,0,0
326,0,0,3795.0,2783.0,1815.0,1331.0,345.0,1,53535053.0,23,15,1,0,25603721.0,34914165.0,0,0,73002345.0,0.0,0,0
327,1,1,21500.0,4300.0,5000.0,1000.0,2150.0,0,80723040.0,43,50,0,0,18772800.0,93864000.0,0,0,403615200.0,0.0,0,0
328,0,1,20880.0,4698.0,3240.0,729.0,2320.0,0,167651262.0,58,40,0,0,26014851.0,115621560.0,1,0,745116720.0,0.0,0,0
329,0,0,32670.0,5346.0,4455.0,729.0,3630.0,1,75985074.0,66,55,0,2050,10361601.0,63320895.0,1,0,464353230.0,262238050.0,1,0
330,0,0,18450.0,4100.0,4500.0,1000.0,1845.0,1,84691650.0,41,45,0,0,20656500.0,92954250.0,1,0,381112425.0,0.0,1,0
331,0,0,13520.0,4394.0,6760.0,2197.0,1040.0,1,75902294.0,26,40,0,0,37951147.0,116772760.0,1,0,233545520.0,0.0,1,1
332,0,0,20680.0,5687.0,4840.0,1331.0,1880.0,1,92380662.0,47,40,0,0,21621006.0,78621840.0,1,0,335929680.0,0.0,1,0
333,0,1,13200.0,1980.0,1440.0,216.0,2200.0,0,32519850.0,55,40,0,0,3547620.0,23650800.0,1,0,216799000.0,0.0,0,0
334,0,1,19080.0,4293.0,3240.0,729.0,2120.0,0,115723062.0,53,40,0,0,19651086.0,87338160.0,1,0,514324720.0,0.0,0,0
335,0,0,2448.0,153.0,432.0,27.0,816.0,1,13818042.0,17,48,0,0,2438478.0,39015648.0,1,0,221088672.0,0.0,0,0
336,0,0,10800.0,2430.0,3240.0,729.0,1200.0,1,25443450.0,30,40,0,0,7633035.0,33924600.0,1,0,113082000.0,0.0,0,0
337,0,0,41160.0,9604.0,11760.0,2744.0,2940.0,1,48839770.0,49,60,0,0,13954220.0,59803800.0,1,0,209313300.0,0.0,1,0
338,0,0,5130.0,1539.0,2430.0,729.0,570.0,1,17803152.0,19,30,0,0,8433072.0,28110240.0,1,0,59343840.0,0.0,0,0
339,0,1,16200.0,3645.0,3240.0,729.0,1800.0,0,105782760.0,45,40,0,0,21156552.0,94029120.0,1,0,470145600.0,0.0,0,0
340,0,0,12480.0,3744.0,5760.0,1728.0,1040.0,1,29620032.0,26,40,0,0,13670784.0,45569280.0,1,0,98733440.0,0.0,1,0
341,1,1,16720.0,4598.0,4840.0,1331.0,1520.0,0,123927804.0,38,40,0,7298,35873838.0,130450320.0,1,0,450646560.0,2163696444.0,0,0
342,1,1,12960.0,2916.0,3240.0,729.0,1440.0,0,38644128.0,36,40,0,7298,9661032.0,42937920.0,1,0,171751680.0,870447056.0,0,0
343,0,0,5940.0,2673.0,1620.0,729.0,660.0,1,25257771.0,33,20,0,0,6888483.0,15307740.0,1,0,56128380.0,0.0,1,0
344,0,0,8800.0,2200.0,4000.0,1000.0,880.0,1,64540080.0,22,40,1,0,29336400.0,117345600.0,0,0,258160320.0,0.0,0,0
345,0,0,23478.0,7267.0,7098.0,2197.0,1806.0,1,135219305.0,43,42,0,0,40880255.0,132074670.0,1,0,436862370.0,0.0,1,1
346,0,1,3752.0,3283.0,392.0,343.0,536.0,0,16947315.0,67,8,0,0,1770615.0,2023560.0,1,0,19368360.0,0.0,0,0
347,0,0,13200.0,3630.0,4840.0,1331.0,1200.0,0,50156370.0,30,40,0,0,18390669.0,66875160.0,0,0,182386800.0,0.0,0,0
348,0,0,16800.0,8064.0,3600.0,1728.0,1400.0,0,67958016.0,56,25,0,0,14562432.0,30338400.0,1,0,141579200.0,0.0,1,0
349,0,0,10075.0,5239.0,4225.0,2197.0,775.0,1,63054992.0,31,25,1,0,26442416.0,50850800.0,1,0,121259600.0,0.0,0,1
350,1,1,17160.0,5577.0,6760.0,2197.0,1320.0,0,50606127.0,33,40,0,0,19935747.0,61340760.0,1,1,155711160.0,0.0,0,1
351,0,1,9360.0,2106.0,3240.0,729.0,1040.0,0,44989308.0,26,40,0,0,15573222.0,69214320.0,1,0,199952480.0,0.0,0,0
352,1,1,17160.0,5577.0,6760.0,2197.0,1320.0,0,47774727.0,33,40,0,0,18820347.0,57908760.0,1,1,146999160.0,0.0,0,1
353,0,1,9660.0,2254.0,1470.0,343.0,1380.0,0,106180144.0,46,30,0,0,16157848.0,69247920.0,1,0,455057760.0,0.0,0,0
354,1,1,30680.0,9971.0,6760.0,2197.0,2360.0,0,285339340.0,59,40,0,0,62871380.0,193450400.0,1,0,877967200.0,0.0,0,1
355,1,1,13680.0,3078.0,3240.0,729.0,1520.0,0,32637744.0,38,40,0,0,7729992.0,34355520.0,1,0,145056640.0,0.0,0,0
356,0,0,18200.0,3185.0,1960.0,343.0,2600.0,0,73437000.0,65,40,0,0,7908600.0,45192000.0,1,0,419640000.0,0.0,0,0
